X,Y
74.40271197,40.6666119
42.35061099,38.9481303
29.79306328,53.45132013
43.74486059,57.12873778
43.89344173,36.50505529
42.58809335,46.41270545
34.70894132,45.4849456
27.27665056,45.57762921
55.3646652,32.95579136
51.03624375,26.8360446
54.47446569,41.41393549
54.93294227,51.22734706
38.99742732,40.69508302
50.12918057,36.44354304
37.40305035,36.28613005
43.68857328,34.87683687
49.75865036,42.84234562
48.82847591,25.22636571
56.92431346,54.95834531
56.28112059,33.94824765
59.70609608,44.29480651
42.59471513,30.92325388
51.42048652,53.28261448
43.90867306,35.15719123
48.61361628,54.48085346
35.98533712,38.77025525
58.39116296,39.24533124
54.58677494,41.67014307
32.90280712,46.19229298
33.6101982,41.40976832
50.85649915,47.45366897
64.79855845,53.57039173
46.19426967,27.89216842
